Symbol,Name,MktVal Co,DPS 25,DPS 24,DPS 23,DPS 22,DPS 21,DPS 20,DPS 19,DPS 18,DPS 17,DPS 16,DPS 15,DPS 14,DPS 13,DPS 12,DPS 11,DPS 10
NB,NioCorp Developments Ltd.,186.1,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBBI,Neuralbase AI Ltd,109.9,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBBK,"NB Bancorp, Inc.",708.4,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NBHC,National Bank Holdings Corporation Class A,"1,512.7",1.12,1.04,0.9,0.9,0.8,0.8,0.5,0.3,0.2,0.2,0.2,0.2,0.1,#N/A,#N/A,#N/A
NBIS,Nebius Group N.V. Class A,"12,581.1",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A
NBIX,"Neurocrine Biosciences, Inc.","13,065.5",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBN,Northeast Bank,760.4,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.4,0.4,0.4,0.4
NBR,Nabors Industries Ltd.,472.9,0.00,0.00,0.0,0.0,0.5,2.0,12.0,12.0,12.0,12.0,10.0,8.0,0.0,0.0,0.0,0.0
NBTB,NBT Bancorp Inc.,"2,255.7",1.32,1.24,1.2,1.1,1.1,1.1,1.0,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8
NC,"NACCO Industries, Inc. Class A",296.0,0.90,0.86,0.8,0.8,0.8,0.7,0.7,1.0,1.1,1.0,1.0,1.0,1.9,2.1,2.1,2.1
NCDL,Nuveen Churchill Direct Lending Corp.,855.8,1.80,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NCLH,Norwegian Cruise Line Holdings Ltd.,"10,540.2",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,0.0
NCMI,"National CineMedia, Inc.",458.3,0.00,0.00,1.1,2.0,4.0,6.8,6.8,8.8,8.8,8.8,8.8,8.8,8.8,8.4,7.2,6.4
NCNO,nCino Inc,"3,549.0",0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NDAQ,"Nasdaq, Inc.","51,309.3",0.94,0.86,0.8,0.7,0.6,0.6,0.6,0.5,0.4,0.3,0.2,0.2,0.1,0.0,0.0,0.0
NDOI,"Endo, Inc.","1,606.4",0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NDSN,Nordson Corporation,"12,266.4",2.82,2.63,2.2,1.7,1.5,1.4,1.3,1.1,1.0,0.9,0.8,0.6,0.5,0.4,0.4,0.4
NE,Noble Corporation PLC Class A,"4,287.2",1.80,0.70,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,1.5,0.8,0.5,0.6,0.9,0.2
NECB,NorthEast Community Bancorp Inc,324.2,0.50,0.24,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
NEE,"NextEra Energy, Inc.","156,353.0",2.06,1.87,1.7,1.5,1.4,1.3,1.1,1.0,0.9,0.8,0.7,0.7,0.6,0.6,0.5,0.5
NEGG,"Newegg Commerce, Inc.",573.2,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEM,Newmont Corporation,"64,765.3",1.00,1.60,2.2,2.2,1.0,0.6,0.6,0.3,0.1,0.1,0.2,1.2,1.4,1.0,0.5,0.4
NEN,New England Realty Associates Limited Partnership Depositary Receipts,257.3,1.60,1.52,1.3,1.3,1.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NEO,"NeoGenomics, Inc.",803.1,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEOG,Neogen Corp,"1,028.8",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEON,Neonode Inc.,460.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEOV,NeoVolta Inc,155.6,0.00,0.00,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NESR,National Energy Services Reunited Corp.,578.7,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NET,Cloudflare Inc Class A,"68,403.6",0.00,0.00,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NETD,Nabors Energy Transition Corp. II Class A,428.0,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NEU,NewMarket Corporation,"6,886.3",10.00,8.85,8.4,8.0,7.6,7.3,7.0,7.0,6.4,5.8,4.7,3.8,3.0,2.4,1.6,1.1
NEWT,"NewtekOne, Inc.",300.6,0.76,0.72,2.8,3.2,2.1,2.2,1.8,1.6,1.5,1.8,0.0,0.0,0.0,0.0,0.0,0.1
NEXA,Nexa Resources S.A.,631.7,0.10,0.19,0.3,0.3,0.4,0.5,0.6,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NEXN,Nexxen International Ltd.,648.4,0.00,0.00,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A
NEXT,NextDecade Corp.,"3,130.5",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NFBK,"Northfield Bancorp, Inc.",485.5,0.52,0.52,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.5,0.1,0.2,0.1,0.1
NFG,National Fuel Gas Company,"8,056.7",2.02,1.94,1.9,1.8,1.8,1.7,1.7,1.6,1.6,1.6,1.5,1.5,1.4,1.4,1.4,1.3
NFLX,"Netflix, Inc.","514,617.8",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGL,NGL Energy Partners LP,559.7,0.00,0.00,0.0,0.0,0.5,1.6,1.6,1.6,1.6,2.5,2.4,2.0,1.7,0.9,0.7,0.0
NGNE,Neurogene Inc.,318.6,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A
NGS,"Natural Gas Services Group, Inc.",305.6,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",904.9,0.40,0.40,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A
NGVT,Ingevity Corporation,"1,683.2",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NHC,National HealthCare Corporation,"1,507.5",2.42,2.34,2.3,2.1,2.1,2.1,2.0,1.9,1.8,1.5,1.3,1.3,1.2,1.2,1.1,1.0
NHHS,"NorthStar Healthcare Income, Inc.",352.9,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NHI,"National Health Investors, Inc.","3,291.4",3.60,3.60,3.6,3.8,4.4,4.2,4.0,3.8,3.6,3.4,3.1,2.9,2.6,2.5,2.4,2.2
NI,NiSource Inc,"19,251.7",1.06,1.00,0.9,0.9,0.8,0.8,0.8,0.7,0.6,0.8,1.0,1.0,0.9,0.9,0.9,0.9
NIC,"Nicolet Bankshares, Inc.","2,114.7",1.09,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A
NJR,New Jersey Resources Corporation,"4,590.0",1.71,1.59,1.5,1.4,1.3,1.2,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.7,0.7,0.6
NKE,"NIKE, Inc. Class B","107,683.4",1.57,1.45,1.3,1.2,1.1,1.0,0.9,0.8,0.7,0.6,0.5,0.5,0.4,0.3,0.3,0.3
NKSH,"National Bankshares, Inc.",180.4,1.51,1.51,1.5,1.4,1.4,1.4,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.0,0.9,0.8
NKTR,Nektar Therapeutics,431.5,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKTX,"Nkarta, Inc.",135.5,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NL,"NL Industries, Inc.",315.6,0.32,0.28,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5
NLCP,"NewLake Capital Partners, Inc.",283.2,1.70,1.57,1.4,0.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NLOP,Net Lease Office Properties,487.2,0.00,0.34,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NLST,"Netlist, Inc.",186.9,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLY,"Annaly Capital Management, Inc.","12,023.1",2.60,2.60,3.5,3.5,3.6,4.2,4.8,4.8,4.8,4.8,4.8,6.0,8.2,9.8,10.6,10.2
NMFC,New Mountain Finance Corporation,"1,154.0",1.28,1.28,1.2,1.2,1.2,1.4,1.4,1.4,1.4,1.4,1.4,1.5,1.7,0.9,#N/A,#N/A
NMIH,"NMI Holdings, Inc.","2,969.5",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A
NMM,Navios Maritime Partners LP,"1,188.5",0.20,0.20,0.2,0.2,0.7,1.2,0.9,0.0,0.0,23.1,26.5,26.5,26.5,26.1,25.0,24.1
NMRA,"Neumora Therapeutics, Inc.",299.2,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NMRK,"Newmark Group, Inc. Class A","2,271.8",0.12,0.12,0.1,0.0,0.1,0.4,0.3,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NN,NextNav Inc.,"1,907.8",0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NNE,Nano Nuclear Energy Inc.,"1,560.3",0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NNI,"Nelnet, Inc. Class A","4,349.1",1.12,1.06,1.0,0.9,0.8,0.7,0.7,0.6,0.5,0.4,0.4,0.4,0.4,0.4,0.7,0.1
NNN,"NNN REIT, Inc.","8,034.9",2.29,2.23,2.2,2.1,2.1,2.0,2.0,1.9,1.8,1.7,1.7,1.6,1.6,1.5,1.5,1.5
NNOX,NANO-X IMAGING LTD,327.7,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NOC,Northrop Grumman Corp.,"74,704.5",8.05,7.34,6.8,6.2,5.7,5.2,4.7,3.9,3.5,3.1,2.7,2.4,2.2,2.0,1.8,1.7
NODB,North Dallas Bank & Trust Co,140.2,0.40,1.32,1.3,1.0,1.0,1.0,0.8,0.7,0.5,0.7,0.7,0.0,0.7,0.8,0.8,0.8
NODK,"NI Holdings, Inc.",272.2,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NOG,"Northern Oil and Gas, Inc.","2,688.7",1.64,1.49,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOMD,Nomad Foods Ltd.,"2,673.8",0.60,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A
NOTE,"Fiscalnote Holdings, Inc. Class A",112.9,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NOV,NOV Inc.,"4,854.5",0.28,0.20,0.2,0.1,0.1,0.2,0.2,0.2,0.6,1.8,1.6,0.9,0.5,0.5,0.4,0.1
NOVT,Novanta Inc,"4,423.0",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOW,"ServiceNow, Inc.","199,570.1",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A
NPCE,"NeuroPace, Inc.",297.2,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NPKI,NPK International Inc.,712.5,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPO,Enpro Inc.,"4,303.0",1.20,1.16,1.1,1.1,1.0,1.0,1.0,0.9,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0
NPWR,NET Power Inc. Class A,611.2,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NRC,National Research Corporation,324.0,0.48,0.48,0.8,0.5,0.2,0.8,0.6,0.4,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0
NRDS,"NerdWallet, Inc. Class A",766.0,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NRDY,"Nerdy, Inc. Class A",292.8,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NREF,"NexPoint Real Estate Finance, Inc.",246.2,2.00,2.00,2.0,1.9,1.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NRG,"NRG Energy, Inc.","29,668.7",1.63,1.51,1.4,1.3,1.2,0.1,0.1,0.1,0.2,0.6,0.5,0.5,0.2,0.0,0.0,0.0
NRGV,"Energy Vault Holdings, Inc.",126.4,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NRIM,"Northrim BanCorp, Inc.",529.4,2.46,2.40,1.8,1.5,1.4,1.3,1.0,0.9,0.8,0.7,0.7,0.6,0.6,0.5,0.4,0.4
NRIX,"Nurix Therapeutics, Inc.",857.0,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NRP,Natural Resource Partners L.P.,"1,282.4",3.00,3.00,2.7,1.8,1.4,1.8,1.8,1.8,1.8,5.8,14.0,22.0,22.0,21.7,21.6,21.6
NSA,National Storage Affiliates Trust,"4,217.1",2.25,2.23,2.2,1.6,1.4,1.3,1.2,1.0,0.9,0.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NSC,Norfolk Southern Corporation,"62,371.2",5.40,5.40,5.0,4.2,3.8,3.6,3.0,2.4,2.4,2.4,2.2,2.0,1.9,1.7,1.4,1.4
NSIT,"Insight Enterprises, Inc.","4,450.5",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSP,"Insperity, Inc.","2,131.2",2.37,2.23,2.0,1.8,1.6,1.2,0.8,0.6,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3
NSSC,"NAPCO Security Technologies, Inc.","1,082.9",0.41,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTAI,Nantai International Inc.,240.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NTAP,"NetApp, Inc.","21,713.7",2.08,2.00,2.0,2.0,1.9,1.9,1.6,0.8,0.8,0.7,0.7,0.6,0.0,0.0,0.0,0.0
NTB,Bank of N.T. Butterfield & Son Limited (The),"1,886.7",1.76,1.76,1.8,1.8,1.8,1.8,1.5,1.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4
NTCT,"NetScout Systems, Inc.","1,643.4",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTGR,"NETGEAR, Inc.",799.9,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTLA,"Intellia Therapeutics, Inc.","1,249.2",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NTNX,"Nutanix, Inc. Class A","20,253.3",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NTRA,"Natera, Inc.","18,966.3",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NTRS,Northern Trust Corporation,"24,887.3",3.00,3.00,2.9,2.8,2.8,2.6,1.9,1.6,1.5,1.4,1.3,1.2,1.2,1.1,1.1,1.1
NTST,NETSTREIT Corp.,"1,443.9",0.83,0.81,0.8,0.8,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NTWO,Newbury Street II Acquisition Corp Class A,248.4,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NU,Nu Holdings Ltd. Class A,"62,738.9",0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NUE,Nucor Corporation,"32,450.4",2.17,2.07,2.0,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.4,1.4
NUS,"Nu Skin Enterprises, Inc. Class A",412.1,0.24,1.56,1.5,1.5,1.5,1.5,1.5,1.4,1.4,1.4,1.4,1.2,0.8,0.6,0.5,0.5
NUTX,Nutex Health Inc,632.2,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A
NUVB,"Nuvation Bio, Inc. Class A",782.6,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NUVL,"Nuvalent, Inc. Class A","5,988.9",0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NVAX,"Novavax, Inc.","1,133.8",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVCR,NovoCure Ltd.,"1,786.0",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NVCT,"Nuvectis Pharma, Inc.",163.0,0.00,0.00,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NVDA,NVIDIA Corporation,"4,206,804.1",0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVEC,NVE Corporation,385.4,4.00,4.00,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.1,0.0,0.0,0.0,0.0,0.0
NVEE,NV5 Global Inc,"1,535.7",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A
NVGS,Navigator Holdings Ltd.,"1,091.6",0.20,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A
NVMI,Nova Ltd.,"8,179.4",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVR,"NVR, Inc.","21,703.1",0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVRI,Enviri Corporation,722.1,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.8,0.8,0.8,0.8,0.8
NVST,Envista Holdings Corp.,"3,306.7",0.00,0.00,0.0,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NVT,nVent Electric plc,"12,497.5",0.77,0.72,0.7,0.7,0.7,0.7,0.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NVTS,Navitas Semiconductor Corporation,"1,303.6",0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NWBI,"Northwest Bancshares, Inc.","1,700.4",0.80,0.80,0.8,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.4
NWBO,"Northwest Biotherapeutics, Inc.",386.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWE,"NorthWestern Energy Group, Inc.","3,209.5",2.60,2.56,2.5,2.5,2.4,2.3,2.2,2.1,2.0,1.9,1.6,1.5,1.5,1.4,1.4,1.3
NWFL,Norwood Financial Corp.,233.1,1.21,1.17,1.1,1.1,1.0,1.0,0.9,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7
NWL,Newell Brands Inc,"2,339.1",0.28,0.44,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.7,0.6,0.4,0.3,0.2,0.3
NWN,Northwest Natural Holding Co.,"1,674.1",1.95,1.94,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.8,1.8,1.8,1.8,1.7,1.6
NWPX,NWPX Infrastructure Inc.,402.7,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NWSA,News Corporation Class A,"17,773.1",0.20,0.20,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,#N/A,#N/A
NWTN,"NWTN, Inc. Class B",502.6,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NX,Quanex Building Products Corporation,847.3,0.32,0.32,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1
NXDT,NexPoint Diversified Real Estate Trust,211.2,0.60,0.60,0.6,0.6,1.3,2.4,2.4,2.4,2.8,2.9,2.8,#N/A,#N/A,#N/A,#N/A,#N/A
NXPI,NXP Semiconductors NV,"57,068.8",4.06,4.06,3.4,2.3,1.5,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXRT,"NexPoint Residential Trust, Inc.",863.4,1.90,1.72,1.6,1.4,1.3,1.1,1.0,0.9,0.8,0.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NXST,"Nexstar Media Group, Inc.","5,573.0",6.76,5.40,3.6,2.8,2.2,1.8,1.5,1.2,1.0,0.8,0.6,0.5,0.0,0.0,0.0,0.0
NXT,Nextracker Inc. Class A,"8,948.3",0.00,0.00,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NXTT,Next Technology Holding Inc.,"1,038.3",0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NXXT,"NextNRG, Inc.",214.9,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
NYMT,"New York Mortgage Trust, Inc.",603.2,0.80,1.20,1.6,1.6,0.9,3.2,3.2,3.2,3.8,4.1,4.3,4.3,4.2,4.0,3.2,3.6
NYT,New York Times Company Class A,"8,690.6",0.52,0.44,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.0
O,Realty Income Corporation,"50,996.9",3.13,3.06,3.0,2.8,2.8,2.7,2.6,2.5,2.4,2.3,2.2,2.2,1.8,1.7,1.7,1.7
OABI,"OmniAb, Inc.",238.6,0.00,0.00,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OACC,Oaktree Acquisition Corp. III Life Sciences Class A,256.4,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OBDC,Blue Owl Capital Corporation,"7,711.7",1.48,1.34,1.3,1.2,1.2,1.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OBIO,"Orchestra BioMed Holdings, Inc.",118.4,0.00,0.00,0.0,0.0,0.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OBK,"Origin Bancorp, Inc.","1,188.1",0.60,0.60,0.6,0.5,0.4,0.3,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
OBT,"Orange County Bancorp, Inc.",374.0,0.47,0.46,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
